address	ida_name_navigation_only	catalog_source	code_origin	module_candidate	candidate_confidence	assignment_basis	assembly_direct_callers_address_count	assembly_direct_callees_address_count	follow_up_module	manual_review_scope	review_status
0x00437EF0	sub_437EF0	ida_export_catalog	game	rendering	confirmed_boundary	address_cluster:directdraw_wrapper_cluster;assembly_direct_call_graph:2_sites;manual_a2_cross_module_boundary_review	0x00437F90:1;0x0046E290:1		rendering	cross_module_boundary_a2	manual_reviewed_current_assembly
0x00437F40	sub_437F40	ida_export_catalog	game	rendering	confirmed_boundary	address_cluster:directdraw_wrapper_cluster;assembly_direct_call_graph:3_sites;manual_a2_cross_module_boundary_review	0x00437F90:1;0x0046E290:1	0x00437EB0:1	rendering	cross_module_boundary_a2	manual_reviewed_current_assembly
0x00437F90	sub_437F90	ida_export_catalog	game	rendering	confirmed_boundary	address_cluster:directdraw_wrapper_cluster;assembly_direct_call_graph:6_sites;manual_a2_cross_module_boundary_review	0x0046E290:1	0x00437EF0:1;0x00437F40:1;0x00489654:1;0x0048A1F0:2	rendering	cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438000	sub_438000	ida_export_catalog	game	resource_io	confirmed_boundary	manual_top_level_seed;manual_a2_cross_module_boundary_review	0x004070A0:1;0x004094A0:1;0x00409600:1;0x00409A10:1;0x00409C10:1;0x00409CE0:1;0x00409DD0:1;0x0040A0D0:1;0x00423A10:1;0x00423AF0:1;0x00423E00:1;0x00423FB0:1;0x00425570:3;0x004258E0:1;0x004259B0:1;0x00425A70:1;0x00426840:3;0x00426DF0:1;0x00427140:1;0x00427920:1;0x004303D0:1;0x00484F60:1		resource_io	top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438030	sub_438030	ida_export_catalog	game	resource_io	confirmed_boundary	manual_top_level_seed;manual_a2_cross_module_boundary_review	0x004070A0:1;0x004094A0:1;0x00409600:1;0x00409A10:1;0x00409C10:2;0x00409CE0:1;0x00409DD0:1;0x0040A0D0:1;0x00423A10:1;0x00423AF0:1;0x00423E00:1;0x00423FB0:1;0x00425570:3;0x004258E0:1;0x004259B0:1;0x00425A70:1;0x00426840:9;0x00426DF0:1;0x00427140:2;0x00427920:2;0x004303D0:2;0x00484F60:2;0x00485960:1	0x00438620:2;0x00489D00:1	resource_io	top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x004380B0	sub_4380B0	ida_export_catalog	game	resource_io	confirmed_boundary	manual_critical_abi_seed;manual_top_level_seed;manual_a2_cross_module_boundary_review	0x004070A0:2;0x004094A0:1;0x00409600:1;0x00409A10:1;0x00409C10:1;0x00409CE0:1;0x00409DD0:1;0x0040A0D0:1;0x0040F040:3;0x00423A10:1;0x00423AF0:1;0x00423E00:1;0x00423FB0:2;0x00425570:3;0x004258E0:1;0x004259B0:1;0x00425A70:1;0x00425BE0:1;0x00426840:2;0x00426DF0:1;0x00427140:1;0x00427920:3;0x0042E480:1;0x004303D0:1;0x00484F60:1;0x004862B0:1	0x00438620:1;0x00489E90:1	resource_io	critical_abi;top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438150	sub_438150	ida_export_catalog	game	resource_io	confirmed_boundary	manual_top_level_seed;manual_a2_cross_module_boundary_review	0x004070A0:2;0x004094A0:1;0x00409600:1;0x00409A10:1;0x00409C10:1;0x00409CE0:1;0x00409DD0:1;0x0040A0D0:2;0x004154A0:1;0x00423A10:2;0x00423AF0:1;0x00423E00:1;0x00423FB0:2;0x004251B0:4;0x00425570:4;0x004258E0:1;0x004259B0:1;0x00425A70:1;0x00425BE0:2;0x00426840:4;0x00426DF0:3;0x00427140:1;0x00427920:3;0x0042E480:1;0x004303D0:1;0x00484F60:1;0x00486430:1	0x00438620:1;0x00489D00:1	resource_io	top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x004381E0	sub_4381E0	ida_export_catalog	game	resource_io	confirmed_boundary	manual_top_level_seed;manual_a2_cross_module_boundary_review	0x004070A0:1;0x00409600:1;0x0040A570:2;0x0040F040:1;0x00427140:1	0x00438340:1;0x00438620:1	resource_io	top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438230	sub_438230	ida_export_catalog	game	resource_io	confirmed_boundary	manual_top_level_seed;manual_a2_cross_module_boundary_review	0x00402F80:1;0x004070A0:1;0x00409600:1;0x0040A570:1;0x004251B0:2;0x00425BE0:1;0x00427140:1	0x00438620:1	resource_io	top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438290	sub_438290	ida_export_catalog	game	resource_io	confirmed_boundary	manual_top_level_seed;manual_a2_cross_module_boundary_review	0x004070A0:1;0x00409600:1;0x0040A570:2;0x0040F040:1;0x00427140:1	0x00438620:1	resource_io	top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x004382E0	sub_4382E0	ida_export_catalog	game	resource_io	confirmed_boundary	manual_top_level_seed;manual_a2_cross_module_boundary_review	0x00402F80:1;0x004070A0:1;0x00409600:1;0x0040A570:1;0x004251B0:2;0x00425BE0:1;0x00427140:1	0x00411F90:1;0x00438620:1	resource_io	top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438340	sub_438340	ida_export_catalog	game	resource_io	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x004070A0:2;0x0040F160:1;0x00423AF0:1;0x00423FB0:2;0x00424B90:1;0x00425A70:1;0x00425BE0:1;0x00426840:1;0x004381E0:1;0x00484F60:1		resource_io	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438360	sub_438360	ida_export_catalog	game	resource_io	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x004070A0:1;0x00425570:2;0x00426840:3;0x004303D0:1		resource_io	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438380	sub_438380	ida_export_catalog	game	resource_io	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x004070A0:1;0x00409DD0:1;0x0040AD10:1;0x0040F160:1;0x004158C0:3;0x00423AF0:1;0x00423FB0:2;0x00424B90:1;0x00425570:1;0x00425BE0:10;0x00426840:1;0x00426DF0:2;0x00427920:4;0x0042E430:1;0x0042E480:1;0x004385C0:1;0x00484F60:1;0x004862B0:1;0x00486490:1	0x00438620:1	resource_io	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x004383E0	sub_4383E0	ida_export_catalog	game	resource_io	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x004070A0:12;0x00409CE0:1;0x00423AF0:1;0x00423E00:1;0x00425570:2;0x00426840:3;0x00426DF0:1;0x004303D0:3;0x00438520:1	0x00438620:1	resource_io	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438440	sub_438440	ida_export_catalog	game	resource_io	medium	address_cluster:file_object_cluster;assembly_direct_call_graph:5_sites	0x004384A0:1;0x004384B0:1;0x004384C0:1	0x00438620:2	resource_io		mechanical_candidate_not_manually_reviewed
0x004384A0	sub_4384A0	ida_export_catalog	game	resource_io	confirmed_boundary	address_cluster:file_object_cluster;assembly_direct_call_graph:2_sites;manual_a2_cross_module_boundary_review	0x00425BE0:1	0x00438440:1	resource_io	cross_module_boundary_a2	manual_reviewed_current_assembly
0x004384B0	sub_4384B0	ida_export_catalog	game	resource_io	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x004070A0:2;0x0040AD10:1;0x0040F160:1;0x004158C0:2;0x00423AF0:1;0x00424B90:1;0x00425570:4;0x00425BE0:10;0x00426840:5;0x00426DF0:2;0x004270F0:1;0x00427920:2;0x0042E430:1;0x0042E480:2;0x004303D0:3;0x004862B0:1;0x00486490:1	0x00438440:1	resource_io	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x004384C0	sub_4384C0	ida_export_catalog	game	resource_io	confirmed_boundary	address_cluster:file_object_cluster;assembly_direct_call_graph:8_sites;manual_a2_cross_module_boundary_review	0x004158C0:1;0x00425570:2;0x004258E0:1;0x004259B0:1;0x00427920:2	0x00438440:1	resource_io	cross_module_boundary_a2	manual_reviewed_current_assembly
0x004384D0	sub_4384D0	ida_export_catalog	game	resource_io	confirmed_boundary	address_cluster:file_object_cluster;assembly_direct_call_graph:2_sites;manual_a2_cross_module_boundary_review	0x004303D0:1	0x00438620:1	resource_io	cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438520	sub_438520	ida_export_catalog	game	resource_io	medium	address_cluster:file_object_cluster;assembly_direct_call_graph:4_sites	0x004385A0:1;0x004385B0:1	0x004383E0:1;0x00438620:1	resource_io		mechanical_candidate_not_manually_reviewed
0x00438570	sub_438570	ida_export_catalog	game	resource_io	confirmed_boundary	address_cluster:file_object_cluster;assembly_direct_call_graph:1_sites;manual_a2_cross_module_boundary_review	0x00409A10:1		resource_io	cross_module_boundary_a2	manual_reviewed_current_assembly
0x004385A0	sub_4385A0	ida_export_catalog	game	resource_io	medium	address_cluster:file_object_cluster;assembly_direct_call_graph:4_sites	0x00425570:1;0x004258E0:1;0x004259B0:1	0x00438520:1	resource_io		mechanical_candidate_not_manually_reviewed
0x004385B0	sub_4385B0	ida_export_catalog	game	resource_io	confirmed_boundary	address_cluster:file_object_cluster;assembly_direct_call_graph:20_sites;manual_a2_cross_module_boundary_review	0x004070A0:17;0x004303D0:2	0x00438520:1	resource_io	cross_module_boundary_a2	manual_reviewed_current_assembly
0x004385C0	sub_4385C0	ida_export_catalog	game	resource_io	medium	address_cluster:file_object_cluster;assembly_direct_call_graph:4_sites	0x00438600:1;0x00438610:1	0x00438380:1;0x00438620:1	resource_io		mechanical_candidate_not_manually_reviewed
0x00438600	sub_438600	ida_export_catalog	game	resource_io	medium	address_cluster:file_object_cluster;assembly_direct_call_graph:2_sites	0x00425570:1	0x004385C0:1	resource_io		mechanical_candidate_not_manually_reviewed
0x00438610	sub_438610	ida_export_catalog	game	resource_io	confirmed_boundary	address_cluster:file_object_cluster;assembly_direct_call_graph:7_sites;manual_a2_cross_module_boundary_review	0x00425BE0:3;0x004270F0:1;0x00427920:1;0x0042E480:1	0x004385C0:1	resource_io	cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438620	sub_438620	ida_export_catalog	game	resource_io	medium	address_cluster:file_object_cluster;assembly_direct_call_graph:15_sites	0x00438030:2;0x004380B0:1;0x00438150:1;0x004381E0:1;0x00438230:1;0x00438290:1;0x004382E0:1;0x00438380:1;0x004383E0:1;0x00438440:2;0x004384D0:1;0x00438520:1;0x004385C0:1		resource_io		mechanical_candidate_not_manually_reviewed
0x00438640	sub_438640	ida_export_catalog	game	resource_io	confirmed_boundary	manual_top_level_seed;manual_a2_cross_module_boundary_review	0x00402F80:1;0x0040A570:1;0x00425BE0:3;0x00426DF0:1;0x00427140:2;0x00427920:1		resource_io	top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438650	sub_438650	ida_export_catalog	game	resource_io	medium	address_cluster:file_object_cluster;assembly_direct_call_graph:1_sites		0x00438800:1	resource_io		mechanical_candidate_not_manually_reviewed
0x00438800	sub_438800	ida_export_catalog	game	resource_io	medium	address_cluster:file_object_cluster;assembly_direct_call_graph:2_sites	0x00438650:1	0x00487C10:1	resource_io		mechanical_candidate_not_manually_reviewed
0x00438840	sub_438840	ida_export_catalog	game	resource_io	medium	address_cluster:file_object_cluster;assembly_direct_call_graph:2_sites		0x00438880:1;0x004885A0:1	resource_io		mechanical_candidate_not_manually_reviewed
0x00438880	sub_438880	ida_export_catalog	game	resource_io	medium	address_cluster:file_object_cluster;assembly_direct_call_graph:2_sites	0x00438840:1	0x004885A0:1	resource_io		mechanical_candidate_not_manually_reviewed
0x004389A0	sub_4389A0	ida_export_catalog	game	resource_io	medium	address_cluster:file_object_cluster			resource_io		mechanical_candidate_not_manually_reviewed
0x004389D0	sub_4389D0	ida_export_catalog	game	resource_io	confirmed_boundary	address_cluster:file_object_cluster;assembly_direct_call_graph:4_sites;manual_a2_cross_module_boundary_review	0x00448EE0:1;0x004490C0:1	0x00438A80:1;0x00489E90:1	resource_io	cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438A60	sub_438A60	ida_export_catalog	game	resource_io	confirmed_boundary	address_cluster:file_object_cluster;assembly_direct_call_graph:1_sites;manual_a2_cross_module_boundary_review	0x004490C0:1		resource_io	cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438A70	sub_438A70	ida_export_catalog	game	resource_io	confirmed_boundary	address_cluster:file_object_cluster;assembly_direct_call_graph:2_sites;manual_a2_cross_module_boundary_review	0x004490C0:1	0x00489D00:1	resource_io	cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438A80	sub_438A80	ida_export_catalog	game	resource_io	confirmed_boundary	address_cluster:file_object_cluster;assembly_direct_call_graph:6_sites;manual_a2_cross_module_boundary_review	0x004389D0:1;0x00438AF0:1;0x00438E50:3;0x00438F60:1		resource_io	cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438AC0	sub_438AC0	ida_export_catalog	game	resource_io	confirmed_boundary	address_cluster:file_object_cluster;assembly_direct_call_graph:1_sites;manual_a2_cross_module_boundary_review	0x00411700:1		resource_io	cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438AD0	sub_438AD0	ida_export_catalog	game	resource_io	confirmed_boundary	address_cluster:file_object_cluster;assembly_direct_call_graph:1_sites;manual_a2_cross_module_boundary_review	0x00411700:1		resource_io	cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438AE0	sub_438AE0	ida_export_catalog	game	resource_io	confirmed_boundary	address_cluster:file_object_cluster;assembly_direct_call_graph:1_sites;manual_a2_cross_module_boundary_review	0x00411700:1		resource_io	cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438AF0	sub_438AF0	ida_export_catalog	game	resource_io	confirmed_boundary	address_cluster:file_object_cluster;assembly_direct_call_graph:3_sites;manual_a2_cross_module_boundary_review	0x00411700:1;0x004490C0:1	0x00438A80:1	resource_io	cross_module_boundary_a2	manual_reviewed_current_assembly
0x00438B50	sub_438B50	ida_export_catalog	game	input_time_rng	confirmed_boundary	manual_top_level_seed;manual_a2_cross_module_boundary_review	0x0040A0D0:1	0x00438DC0:1;0x00438DD0:1;0x00438DE0:4;0x00438E10:3;0x00438E50:3;0x00438F60:1;0x00485610:1;0x00487ADE:1;0x00487C10:2;0x004885A0:4	input_time_rng	top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
